,Count,Name,Company ID,Last Modified Date,Total Revenue,Postal Code,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,Number of Pageviews,Number of Employees,Time of Last Session,Time of First Session,Close Date,Associated Deals,Last Logged Call Date,Recent Deal Amount,Number of times contacted,First Conversion Date,Last Open Task Date,First Deal Created Date,Number of Form Submissions,Create Date,Month Create Date,Date of last meeting booked in meetings tool,Number of Sessions,Last Sales Activity Date,Last Activity Date,Next Activity Date,Owner Assigned Date,Total Money Raised,Associated Contacts,Recent Conversion Date,Original Source Data 2,Last Booked Meeting Date,Last Contacted,First Contact Create Date,Time Last Seen,Time First Seen,Year Founded,Days to Close,Annual Revenue,Number of open deals,Time Zone,,,,,,
1921,1,"LBMC, PC",1813214932,10/31/2020 14:48,,37027,,,10/2/2019 15:29,0,1000,,,10/3/2019 15:29,1,,,,,,10/3/2019 15:29,,4/15/2019,19-Apr,,0,,,,4/15/2019 17:23,,3,,CRM_UI,,,6/10/2019 11:01,,6/10/2019 11:01,1984,170,100000000,0,-6,,,,,,
2722,1,"Galvanize, Inc.",4843422472,11/17/2020 10:07,,80204,,,,0,1000,,,,,,,,,,,,11/17/2020,20-Nov,,0,,,,,"$135,600,000 ",1,,11884886,,,11/17/2020 10:07,,11/17/2020 10:07,2012,,100000000,,-7,,,,,,
2541,1,TSP,4794226619,11/17/2020 13:32,,75248,,,,3,1000,11/17/2020 13:32,11/12/2020 8:57,,,,,,,,,,11/9/2020,20-Nov,,2,,,,,,2,,11763254,,,11/9/2020 15:04,11/17/2020 13:32,11/9/2020 15:04,2002,,100000000,,-6,,,,,,
1727,1,GeneDx,4774049917,11/13/2020 6:36,,20877,,,,0,1000,,,,1,,,0,,,11/4/2020 16:29,,11/4/2020,20-Nov,,0,,11/4/2020 16:29,,11/4/2020 16:29,,1,,CRM_UI,,,11/4/2020 16:29,,11/4/2020 16:29,2000,,100000000,1,-5,,,,,,
2534,1,HSA Bank,4739250920,11/9/2020 5:31,,53082,,,,0,1000,,,,,,,,,,,,10/30/2020,20-Oct,,0,,,,10/30/2020 14:03,,1,,11625812,,,10/30/2020 14:02,,10/30/2020 14:02,1997,,100000000,,-6,,,,,,
1725,1,Worcester State University,4714450401,10/26/2020 18:31,,1602,,,,0,1000,,,,,,,,,,,,10/26/2020,20-Oct,,0,,,,10/26/2020 18:31,,0,,CRM_UI,,,10/26/2020 18:31,,10/26/2020 18:31,1874,,100000000,,-5,,,,,,
1695,1,WOMEN IN NEED INC,4704558774,10/23/2020 13:00,,10004,,,,0,1000,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1983,,100000000,,-5,,,,,,
1685,1,National Restaurant Association,4704532356,10/24/2020 1:41,,20036,,,,1,1000,10/23/2020 13:46,10/23/2020 13:46,,,,,,,,,,10/23/2020,20-Oct,,1,,,,,,1,,11518385,,,10/23/2020 13:00,10/23/2020 13:46,10/23/2020 13:00,1987,,100000000,,-5,,,,,,
1664,1,Catholic Guardian Services,4704526153,10/29/2020 20:47,,10022,,,,0,1000,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1899,,100000000,,-5,,,,,,
4431,1,"EngenderHealth, Inc.",4458171902,11/15/2020 5:20,,20004,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1943,,100000000,,,,,,,,
1575,1,Oriana House,4458151051,10/14/2020 13:43,,44309,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,3,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1981,,100000000,,-5,,,,,,
1533,1,Ash Brokerage,4458090696,11/26/2020 1:15,,46802,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1971,,100000000,,-5,,,,,,
2455,1,Code42,4458090686,9/20/2020 5:58,,55401,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,"$137,500,000 ",1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,2001,,100000000,,-6,,,,,,
3864,1,Kenshoo,4458090684,10/23/2020 13:00,,94103,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,"$49,700,000 ",2,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,2006,,100000000,,-8,,,,,,
1523,1,RETTEW Associates Inc,4458090672,11/8/2020 22:52,,17603,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1969,,100000000,,-5,,,,,,
3859,1,Crossroads School for Arts & Sciences,4458090662,9/9/2020 17:14,,90404,,,,0,1000,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1971,,100000000,,-8,,,,,,
1494,1,"Wurth USA, Inc.",4242019271,9/29/2020 19:11,,7446,,,,6,1000,7/30/2020 10:03,7/28/2020 11:11,,,,,2,7/30/2020 10:06,,,1,7/30/2020,20-Jul,,3,7/30/2020 10:06,9/29/2020 19:11,,7/30/2020 11:05,,1,7/30/2020 10:06,,,9/29/2020 19:11,7/30/2020 10:06,7/30/2020 10:06,7/28/2020 11:11,1969,,100000000,,-5,,,,,,
3826,1,Lytx,4173041207,10/23/2020 3:35,,92121,,,,0,1000,,,,,,,1,,,,,7/15/2020,20-Jul,,0,,7/15/2020 16:21,,7/15/2020 16:14,"$69,000,000 ",1,,CRM_UI,,7/15/2020 16:21,7/15/2020 16:13,,7/15/2020 16:13,1998,,100000000,,-8,,,,,,
1451,1,AASKI Technology Inc.,4071923838,6/26/2020 12:06,,7724,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1997,,100000000,,-5,,,,,,
1445,1,Progeny Systems Corporation,4071923829,6/26/2020 12:06,,20110,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1995,,100000000,,-5,,,,,,
1439,1,"DELTA Resources, Inc.",4071914574,9/6/2020 21:33,,22304,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,2000,,100000000,,-5,,,,,,
1416,1,SURVICE Engineering,4071899543,9/21/2020 8:26,,21017,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,3,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1981,,100000000,,-5,,,,,,
1415,1,"Agile Defense, Inc.",4071899542,11/22/2020 12:29,,20191,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1998,,100000000,,-5,,,,,,
2683,1,"Centauri Health Solutions, Inc",4071899518,10/20/2020 5:17,,85250,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$50,000,000 ",1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,2015,,100000000,,-7,,,,,,
2419,1,"Bastion Technologies, Inc.",4071893730,10/14/2020 5:51,,77058,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,2,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1998,,100000000,,-6,,,,,,
1375,1,Sabre Systems Inc.,4071870647,10/25/2020 14:23,,18976,,,,0,1000,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1989,,100000000,,-5,,,,,,
3784,1,Jam City,3973744346,10/14/2020 18:24,,90232,,,,0,1000,,,,,,,1,,,,,6/8/2020,20-Jun,,0,6/8/2020 19:41,6/8/2020 13:33,,6/8/2020 13:25,"$157,000,000 ",1,,CRM_UI,,6/8/2020 13:33,6/8/2020 13:25,,6/8/2020 13:25,2010,,100000000,,-8,,,,,,
3777,1,Neudesic,3921287977,10/23/2020 3:46,,92618,,,,0,1000,,,,,,,,,,,,5/27/2020,20-May,,0,,,,5/27/2020 16:08,,1,,9438207,,,5/27/2020 16:06,,5/27/2020 16:06,2002,,100000000,,-8,,,,,,
